zone,woreda,epi_year,epi_week,popul_tot,tot_case,mal_case,mal_inc,conf_inc,pfm_inc,pv_inc,mal_prop,conf_prop,pfm_prop,pv_prop,pos_rate,pfm_pos_rate,pv_pos_rate,tmpa_obs,tmpa_anom,gpm_obs,gpm_anom,lstd_obs,lstd_anom,ndvi_obs,ndvi_anom,evi_obs,evi_anom,savi_obs,savi_anom,ndwi5_obs,ndwi5_anom,ndwi6_obs,ndwi6_anom
West Gojjam,Jabi Tehnan,2017,5,218988.8793,2597,107,0.488609286,0.488609286,0.191790561,0.296818725,0.041201386,0.041201386,0.016172506,0.025028879,0.140419947,0.05511811,0.085301837,44.66106775,28.37244277,2.557041448,-13.65219857,37.68946621,0.543008954,0.304967894,-0.015786434,0.178327425,0.002610226,0.19577301,0.00247277,-0.103962178,0.006265954,-0.052698004,0.02081852
West Gojjam,Jabi Tehnan,2017,6,218988.8793,2641,108,0.493175728,0.493175728,0.136993258,0.35618247,0.0408936,0.0408936,0.011359333,0.029534267,0.13483146,0.037453183,0.097378277,0.417555529,-9.812607405,2.862944428,-7.170275747,37.8669949,-0.077762419,0.306193709,-0.001201856,0.176203489,0.006629831,0.193613326,0.006600174,-0.106228775,0.006240227,-0.057897991,0.021642227
West Gojjam,Jabi Tehnan,2017,7,218988.8793,2720,98,0.447511309,0.438378425,0.150692584,0.287685841,0.036029411,0.035294117,0.012132352,0.023161764,0.129554655,0.044534412,0.085020242,0,-11.18403121,15.3042368,4.171112317,36.51444193,-2.227834161,0.313401829,0.017391588,0.173032947,0.008831485,0.1906498,0.009190258,-0.109024817,0.004649832,-0.068323429,0.015656931
West Gojjam,Jabi Tehnan,2017,8,218988.8793,2428,96,0.438378425,0.438378425,0.159825468,0.278552958,0.039538714,0.039538714,0.014415156,0.025123558,0.164383561,0.059931506,0.104452054,2.36576335,-1.602971649,7.170592895,3.078931352,34.0017114,-6.307240669,0.319736316,0.033512146,0.167699255,0.008671025,0.185622809,0.009504119,-0.113711752,8.28312e-4,-0.090789771,-0.002150521
West Gojjam,Jabi Tehnan,2017,9,218988.8793,2549,84,0.383581122,0.383581122,0.173524793,0.21005632900000001,0.032954099,0.032954099,0.014907806,0.018046292,0.126126126,0.057057057,0.069069069,0,-12.36272712,1.005974522,-7.248207637,39.42709194,-1.068231203,0.318554745,0.037523942,0.166492224,0.01084867,0.184493436,0.011783744,-0.115988495,3.55901e-4,-0.097042015,-0.003775136
West Gojjam,Jabi Tehnan,2017,10,218988.8793,3262,82,0.374448238,0.374448238,0.132426816,0.24202142200000001,0.025137952,0.025137952,0.008890251,0.0162477,0.120588235,0.042647058,0.077941176,0,-2.109425146,1.0295786,-1.079846546,40.05857501,-0.776922375,0.309231042,0.032285316,0.16383627,0.011055886,0.18154659,0.011725559,-0.11550432,0.003498511,-0.095914485,0.00291614
West Gojjam,Jabi Tehnan,2017,11,218988.8793,3336,55,0.251154306,0.251154306,0.173524793,0.077629513,0.01648681,0.01648681,0.011390887,0.005095923,0.07925072,0.054755043,0.024495677,2.494174054,-3.612670498,0.401515388,-5.705329164,41.96479826,1.372483599,0.297063704,0.019829426,0.159279386,0.007861942,0.176766173,0.008222284,-0.114274758,0.005486962,-0.095826644,0.007207316
West Gojjam,Jabi Tehnan,2017,12,218988.8793,3302,109,0.49774217,0.49774217,0.269420074,0.228322096,0.033010296,0.033010296,0.017867958,0.015142337,0.121111111,0.065555555,0.055555555,0.951460129,-0.007005845,4.184167594,3.22570162,42.37420527,1.131925084,0.289550724,0.012462055,0.15559171,0.005159158,0.172919412,0.005309024,-0.114834196,0.004338739,-0.09714938,0.010184278
West Gojjam,Jabi Tehnan,2017,13,218988.8793,3934,98,0.447511309,0.447511309,0.2831194,0.164391909,0.024911032,0.024911032,0.01576004,0.009150991,0.130492676,0.082556591,0.047936085,6.675467723,2.085014486,6.041145559,1.450692323,42.08846253,-0.903361352,0.288289187,0.013777132,0.15512767,0.004883919,0.17248182,0.005004964,-0.117370461,0.00187674,-0.098493835,0.01218566
West Gojjam,Jabi Tehnan,2017,14,218988.8793,3647,128,0.584504567,0.584504567,0.388147564,0.196357003,0.03509734,0.03509734,0.023306827,0.011790512,0.197836166,0.131375579,0.066460587,3.707219029,3.171310351,2.590152636,1.700738098,43.25551892,-0.008870715,0.297004748,0.02329811,0.158666684,0.008221515,0.176465482,0.00889708,-0.122901004,-0.002198006,-0.103393906,0.008656952
West Gojjam,Jabi Tehnan,2017,15,218988.8793,3580,125,0.570805241,0.570805241,0.369881796,0.200923445,0.034916201,0.034916201,0.022625698,0.012290502,0.1450116,0.093967517,0.051044083,25.38475402,23.61565306,23.45668644,20.57400091,43.90226526,1.942426858,0.292409263,0.017517244,0.154216518,0.004152057,0.171747701,0.004498709,-0.129613786,-0.008581147,-0.114150054,-0.002285226
West Gojjam,Jabi Tehnan,2017,16,218988.8793,3811,152,0.694099173,0.694099173,0.529707264,0.164391909,0.039884544,0.039884544,0.030438205,0.009446339,0.210818307,0.160887656,0.049930651,5.6844632,5.200800936,2.428532476,0.123842228,38.78697078,-4.469015334,0.289718488,0.012245601,0.150558059,5.71529e-4,0.167032969,1.70205e-7,-0.132316637,-0.011512954,-0.126563243,-0.014212427
West Gojjam,Jabi Tehnan,2017,17,218988.8793,4340,303,1.383631904,1.383631904,0.99548434,0.388147564,0.069815668,0.069815668,0.050230414,0.019585253,0.244947453,0.176232821,0.068714632,46.29196683,44.86037022,75.60314214,70.90063132,26.57149663,-15.61263183,0.309156843,0.023966238,0.157748285,0.006712053,0.17303474,0.004937862,-0.125459734,-0.004929442,-0.109429831,0.001247794
West Gojjam,Jabi Tehnan,2017,18,218988.8793,4017,308,1.406464114,1.406464114,0.99548434,0.410979774,0.076674134,0.076674134,0.054269355,0.022404779,0.227642276,0.161123429,0.066518847,34.77252599,32.5795248,18.608907,13.36777667,32.64715824,-8.982149321,0.37541374,0.081517466,0.190859738,0.038312468,0.208069208,0.038716675,-0.100834549,0.018076527,-0.060430043,0.042838349
West Gojjam,Jabi Tehnan,2017,19,218988.8793,4092,356,1.625653326,1.625653326,1.187274901,0.438378425,0.086999022,0.086999022,0.063538611,0.02346041,0.260424286,0.190197512,0.070226773,27.79097577,26.2400638,34.46736317,30.5519861,33.65137175,-6.101494484,0.398029648,0.086877087,0.202237936,0.042548709,0.218949441,0.042561433,-0.094684461,0.018213161,-0.05900634,0.031087339
West Gojjam,Jabi Tehnan,2017,20,218988.8793,4241,386,1.762646584,1.762646584,1.219239995,0.543406589,0.091016269,0.091016269,0.062956849,0.028059419,0.27532097,0.190442225,0.084878744,31.34025457,28.4333618,46.94067699,41.12075744,30.24212807,-7.907089902,0.487628712,0.158609217,0.253959416,0.087579108,0.269515602,0.086706912,-0.064864496,0.04298262,0.02292889,0.100427343
West Gojjam,Jabi Tehnan,2017,21,218988.8793,4397,361,1.648485536,1.648485536,1.118778272,0.529707264,0.082101432,0.082101432,0.055719808,0.026381623,0.300833333,0.204166666,0.096666666,39.18252333,31.71318033,43.2898387,37.0423199,28.41352824,-7.584797251,0.504134491,0.151193464,0.279057179,0.10074931,0.292421007,0.097865219,-0.037880386,0.059493595,0.093092071,0.148174501
West Gojjam,Jabi Tehnan,2017,22,218988.8793,4168,261,1.191841343,1.191841343,0.721497825,0.470343519,0.062619961,0.062619961,0.037907869,0.024712092,0.185237757,0.112136266,0.07310149,10.07849387,4.755926968,18.34410623,11.82636661,27.87266896,-5.929973727,0.522404624,0.141545255,0.299168217,0.104678844,0.312411205,0.102224376,-0.023869794,0.061424188,0.106888326,0.135796471
West Gojjam,Jabi Tehnan,2017,23,218988.8793,3905,237,1.082246737,1.082246737,0.643868312,0.438378425,0.060691421,0.060691421,0.036107554,0.024583866,0.200677392,0.119390347,0.081287044,33.60823474,27.84809614,31.87892765,25.3952986,27.28572139,-3.821513745,0.515047928,0.12249647,0.297099688,0.094923336,0.31035094,0.092913424,-0.019135853,0.05917121,0.117167246,0.128194401
West Gojjam,Jabi Tehnan,2017,24,218988.8793,3404,183,0.835658873,0.835658873,0.456644193,0.37901468,0.053760282,0.053760282,0.029377203,0.024383078,0.190625,0.104166666,0.086458333,15.92699147,7.896514477,15.49684411,4.988895448,26.62632975,-1.745189064,0.499960183,0.089769976,0.290855512,0.071201262,0.304008954,0.070717362,-0.019559304,0.04687694,0.125930117,0.125990135
West Gojjam,Mecha,2012,28,289871.4569,45,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.537377797,-20.62323175,0.537377797,-19.27729288,25.39564125,1.817416029,0.437496355,0.026745985,0.230454322,-0.006205488,0.24482098,-0.001757599,0.007863267,-0.029284028,0.242888981,0.087390796
West Gojjam,Mecha,2012,29,289871.4569,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.512877088,-18.35003815,3.512877088,-19.94033393,25.34253454,1.928146697,NA,NA,NA,NA,NA,NA,0.015036438,-0.018026888,NA,NA
West Gojjam,Mecha,2012,30,289871.4569,1359,616,2.125079877,1.718002888,0.658912754,1.059090134,0.453274466,0.366445916,0.140544518,0.225901398,0.592152199,0.227110582,0.365041617,4.208437602,-30.39699198,4.208437602,-27.25523641,23.91140798,0.594001181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Mecha,2012,31,289871.4569,1832,541,1.866344503,1.548962443,0.541619384,1.007343059,0.295305676,0.245087336,0.085698689,0.159388646,0.460040983,0.160860655,0.299180327,13.58055858,-31.4350343,13.58055858,-25.54830194,22.43052365,-0.236371096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Mecha,2012,32,289871.4569,1214,295,1.017692474,0.783105734,0.23458674,0.548518994,0.242998352,0.186985172,0.056013179,0.130971993,0.384094754,0.115059221,0.269035532,9.833062016,-22.88495447,9.833062016,-26.48082509,22.14093914,-0.877198434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Mecha,2012,33,289871.4569,1259,252,0.869350859,0.807254369,0.28288401,0.524370359,0.200158856,0.185861795,0.065131056,0.120730738,0.342606149,0.120058565,0.222547584,0,-56.80907634,0,-52.927818190000004,23.44175463,0.188217708,0.300812569,-0.236848166,0.210611901,-0.140693829,0.213947203,-0.14652662,0.11772663,0.048473153,NA,NA
West Gojjam,Mecha,2012,34,289871.4569,1740,598,2.062983387,1.424769463,0.565768019,0.859001444,0.34367816,0.237356321,0.094252873,0.143103448,0.402142161,0.159688412,0.242453748,31.84338053,2.88722566,31.84338053,-1.149508446,21.28228374,-2.094199913,0.391243862,-0.145002176,0.258584155,-0.096490916,0.260950491,-0.096762244,0.084351903,0.008103693,0.3130874,0.007789814
West Gojjam,Mecha,2012,35,289871.4569,1560,579,1.997437093,1.611058933,0.714109634,0.896949299,0.371153846,0.299358974,0.132692307,0.166666666,0.467,0.207,0.26,25.782586,-8.036315165,25.782586,-9.782427377,24.28926178,0.351065451,0.278376606,-0.283165759,0.108615172,-0.260726937,0.18296575,-0.199501159,0.06383805,-0.009094692,NA,NA
West Gojjam,Mecha,2012,36,289871.4569,1422,353,1.217781164,0.910748519,0.327731475,0.583017044,0.248241912,0.185654008,0.066807313,0.118846694,0.369230769,0.132867132,0.236363636,0.069966189,-29.8078843,0.069966189,-32.91093518,23.50215145,-0.408331741,0.404783607,-0.219223794,0.267019856,-0.159946237,0.273166,-0.148783099,0.136772337,0.069776045,0.393306676,0.084953363
West Gojjam,Mecha,2012,37,289871.4569,1340,279,0.962495594,0.834852809,0.36567933,0.469173479,0.208208955,0.180597014,0.079104477,0.101492537,0.343262411,0.150354609,0.192907801,7.260603655,-29.586278,7.260603655,-29.36097273,23.09684044,-1.206436011,0.643284438,-0.025692187,0.455591326,-8.31832e-4,0.448935312,-0.003525595,0.098865658,0.043398911,0.399046872,0.101939484
West Gojjam,Mecha,2012,38,289871.4569,1641,741,2.556305502,1.942240213,0.969395204,0.972845009,0.45155393,0.343083485,0.17123705,0.171846435,0.469557964,0.234361968,0.235195996,4.580640105,-24.50118393,4.580640105,-23.88715216,23.65409113,-0.821802626,0.700416616,0.021476797,0.496086081,0.037680815,0.483445594,0.030193147,0.072673485,0.025891529,0.333952171,0.047526284
West Gojjam,Mecha,2012,39,289871.4569,2107,672,2.318268957,1.866344503,0.855551639,1.010792864,0.318936877,0.25676317,0.117702895,0.139060275,0.46637931,0.213793103,0.252586206,10.34579946,-25.99569454,10.34579946,-28.99230265,24.49795202,-0.535857347,0.701447216,0.022589253,0.480114446,0.031497976,0.471248234,0.025781452,0.064599526,0.02434261,0.318800385,0.043130109
West Gojjam,Mecha,2012,40,289871.4569,3283,784,2.704647117,2.4390121320000002,0.996993644,1.442018488,0.23880597,0.215351812,0.088029241,0.12732257,0.41760189,0.170702894,0.246898995,28.88832552,-12.35384685,28.88832552,-14.87624556,25.28060494,-0.089208389,0.687608922,0.015041293,0.456237826,0.02131304,0.452212371,0.018278181,0.050586095,0.017499284,0.296472928,0.031714679
West Gojjam,Mecha,2012,41,289871.4569,2873,836,2.884036976,1.897392748,0.831403004,1.065989744,0.290985033,0.191437521,0.083884441,0.10755308,0.312322544,0.13685406,0.175468483,19.72460621,-15.35421928,19.72460621,-15.93554917,26.81364801,1.382713286,0.659750886,-6.23999e-5,0.426213141,0.007898814,0.426501549,0.006990713,0.032893529,0.008621689,0.259004125,0.00926693
West Gojjam,Mecha,2012,42,289871.4569,3135,870,3.001330346,2.483859597,1.183283114,1.300576483,0.277511961,0.229665071,0.109409888,0.120255183,0.378748027,0.180431351,0.198316675,7.175397791,-39.70666503,7.175397791,-35.80085756,29.6347134,3.731897568,0.6111933,-0.026239331,0.38393225,-0.010067968,0.389205168,-0.009442305,0.011036927,0.002131079,0.214006464,-0.006327316
West Gojjam,Mecha,2012,43,289871.4569,3090,1025,3.536050121,2.777093022,1.652456593,1.124636429,0.33171521,0.260517799,0.155016181,0.105501618,0.381697486,0.227121858,0.154575628,0.094990969,-25.19648926,0.094990969,-23.26716601,29.10632502,2.925535181,0.564834054,-0.045972335,0.345550212,-0.022486779,0.35467137,-0.021223716,-0.006749333,-4.68515e-4,0.179089301,-0.009669026
West Gojjam,Mecha,2012,44,289871.4569,3504,1267,4.37090293,4.119067165,2.459710962,1.659356203,0.361586757,0.340753424,0.203481735,0.137271689,0.503372681,0.300590219,0.202782462,13.07805975,-20.85148341,13.07805975,-10.76152528,25.80499156,-0.983174329,0.533114711,-0.043432412,0.31328609,-0.023876098,0.324715132,-0.023477635,-0.013877848,0.009416202,0.165861579,0.013429447
West Gojjam,Mecha,2012,45,289871.4569,3476,1310,4.519244544,4.10181814,2.349317202,1.752500938,0.376869965,0.342059838,0.195914844,0.146144994,0.451233396,0.258444022,0.19278937300000001,19.51635765,-6.495527753,19.51635765,-1.888326352,25.63348373,-2.211327592,0.505102143,-0.039976907,0.275624052,-0.034449701,0.289827474,-0.033837232,-0.022806712,0.014994822,0.107937517,-0.008951155
West Gojjam,Mecha,2012,46,289871.4569,3869,1161,4.0052236,3.89482984,2.0457343630000002,1.849095478,0.300077539,0.291806668,0.153269578,0.138537089,0.39187782,0.205831308,0.186046511,38.40020225,21.0292558,38.40020225,20.85527667,27.66833062,-0.751638271,0.51129806,-0.00666105,0.277119683,-0.011536246,0.292839543,-0.011159793,-0.03775714,0.013720307,0.087906772,0.002159949
West Gojjam,Mecha,2012,47,289871.4569,3379,1096,3.780986275,3.132422936,1.800798208,1.331624728,0.324356318,0.268718555,0.154483575,0.11423498,0.385726423,0.221750212,0.16397621,4.869238093,-10.45262058,4.869238093,-8.891568816,29.02519795,0.115609877,0.495469711,0.005793298,0.26721808,-5.7696e-4,0.283670035,-0.001059676,-0.047530334,0.016230181,0.068967705,0.01375998
West Gojjam,Mecha,2012,48,289871.4569,2037,529,1.824946843,1.448918098,0.703760219,0.745157879,0.25969563,0.206185567,0.100147275,0.106038291,0.341741253,0.165988608,0.175752644,1.588801605,-5.942479194,1.588801605,-4.757011366,28.74583567,-1.29536286,0.474653255,0.010443388,0.250792679,4.79522e-4,0.26838198,-6.17946e-5,-0.057447744,0.015785908,0.043559568,0.014478844
West Gojjam,Mecha,2012,49,289871.4569,2518,650,2.242373247,2.145778707,1.031491694,1.114287014,0.258141382,0.247021445,0.118745035,0.128276409,0.376513317,0.180992736,0.195520581,0,-8.632102725,0,-7.297351471,30.70659475,0.25435688,0.450197365,0.009998934,0.235284352,-1.6759e-4,0.253904138,-4.33877e-4,-0.066134916,0.01396307,0.018981749,0.010470687
West Gojjam,Mecha,2012,50,289871.4569,2372,512,1.766300158,1.635207568,0.707210024,0.927997544,0.215851602,0.199831365,0.086424957,0.113406408,0.332398316,0.143758765,0.188639551,36.42429328,19.75575484,36.42429328,19.98501789,32.1885098,0.938256823,0.430118991,0.012828391,0.225913846,0.002631827,0.245100345,0.002457087,-0.072319414,0.013830981,0.003671126,0.011665527
West Gojjam,Mecha,2012,51,289871.4569,2388,474,1.635207568,1.566211468,0.638213924,0.927997544,0.198492462,0.190117252,0.077470686,0.112646566,0.307171853,0.125169147,0.182002706,11.10748579,1.724933067,11.10748579,1.723739029,29.36383391,-2.512498231,0.415616506,0.016912394,0.216854906,0.003267351,0.236397758,0.003104824,-0.075730726,0.015213002,-0.007843114,0.014331974
West Gojjam,Mecha,2012,52,289871.4569,1937,349,1.203981944,1.169483894,0.476073089,0.693410804,0.180175529,0.175012906,0.071244192,0.103768714,0.322243346,0.131178707,0.191064638,2.190925898,-6.196535932,2.190925898,-6.181487055,29.90140642,-2.3739307,0.402003216,0.02309868,0.208110043,0.003816549,0.227889155,0.003704313,-0.078435282,0.01684965,-0.019889606,0.015221177
West Gojjam,Mecha,2013,1,289871.4569,1857,347,1.197082334,1.183283114,0.341530695,0.841752419,0.186860527,0.184706515,0.053311793,0.131394722,0.304888888,0.088,0.216888888,34.4955158,18.92097637,34.4955158,22.13562528,31.36840188,-1.995028617,0.382363479,0.02394103,0.199552925,0.00429744,0.219535716,0.004328458,-0.083311901,0.015965179,-0.033861807,0.011636408
West Gojjam,Mecha,2013,2,289871.4569,1952,291,1.003893254,0.979744619,0.362229525,0.617515094,0.149077868,0.145491803,0.053790983,0.091700819,0.262719703,0.097132284,0.165587419,81.78350805,70.62129763,81.78350805,70.75841326,32.26216933,-1.126717033,0.369733207,0.024724048,0.195082064,0.005869373,0.215033677,0.005903819,-0.085545661,0.01555742,-0.039718789,0.012390135
West Gojjam,Mecha,2013,3,289871.4569,2663,341,1.176383504,1.138435649,0.37257894,0.765856709,0.12805107,0.12392039,0.040555764,0.083364626,0.259230164,0.084838963,0.174391201,10.90124081,3.722974479,10.90124081,3.796700638,33.67484631,-0.115033276,0.353342936,0.019063852,0.189333,0.005674948,0.209067453,0.005543437,-0.086839927,0.014843132,-0.040538722,0.015857141
West Gojjam,Mecha,2013,4,289871.4569,1934,268,0.924547739,0.779655929,0.24838596,0.531269969,0.138572905,0.116856256,0.037228541,0.079627714,0.257110352,0.081911262,0.175199089,0,-8.107364604,0,-8.100824124,34.2440805,-0.765652158,0.331559142,0.007711226,0.180728847,0.00174887,0.200242293,0.001417665,-0.088280056,0.013653016,-0.043886095,0.016585753
West Gojjam,Mecha,2013,5,289871.4569,1906,303,1.045290914,1.021142279,0.35188011,0.669262169,0.158971668,0.155299055,0.053515215,0.10178384,0.314558979,0.108395324,0.206163655,0,-8.656807503,0,-8.653772561,34.39309123,-2.12303876,0.313199211,0.001264975,0.174178921,-3.23072e-4,0.19358081,-7.65259e-4,-0.087790957,0.014790411,-0.047249418,0.017289062
West Gojjam,Mecha,2013,6,289871.4569,2376,335,1.155684674,1.028041889,0.2759844,0.752057489,0.140993265,0.125420875,0.033670033,0.091750841,0.250420168,0.06722689,0.183193277,0,-9.559146128,0,-9.545785161,36.20469704,-1.360392386,0.306623544,0.005420174,0.173440883,0.002570901,0.192968627,0.002338201,-0.088902402,0.014118874,-0.052204365,0.014720111
West Gojjam,Mecha,2013,7,289871.4569,1489,283,0.976294814,0.869350859,0.258735375,0.610615484,0.190060443,0.169241101,0.050369375,0.118871725,0.240687679,0.071633237,0.169054441,0,-13.52101804,0,-13.38731599,39.33265003,1.015870528,0.302561566,0.009706278,0.173564444,0.005391752,0.193291225,0.005459635,-0.091047246,0.012061666,-0.057138157,0.011464307
West Gojjam,Mecha,2013,8,289871.4569,2335,320,1.103937599,0.959045789,0.327731475,0.631314314,0.137044967,0.119057815,0.040685224,0.078372591,0.250902527,0.085740072,0.165162454,24.31824713,21.15388323,24.31824713,21.13434972,40.42556977,0.840174024,0.291768495,0.006532643,0.169921437,0.004599968,0.189691622,0.004795839,-0.092125124,0.010526466,-0.060884894,0.008494414
West Gojjam,Mecha,2013,9,289871.4569,2374,240,0.827953199,0.827953199,0.389827965,0.438125235,0.101095197,0.101095197,0.047598989,0.053496208,0.243161094,0.114488348,0.128672745,64.40084938,48.68754463,64.40084938,52.83547238,40.12121762,0.134999221,0.283715585,0.002461657,0.166323829,0.002998988,0.185993547,0.003021152,-0.093099346,0.009997014,-0.062351172,0.009368934
West Gojjam,Mecha,2013,10,289871.4569,2625,272,0.938346959,0.896949299,0.327731475,0.569217824,0.103619047,0.099047619,0.036190476,0.062857142,0.218855218,0.079966329,0.138888888,3.562153486,1.588532804,3.562153486,1.588532804,39.9808477,-0.558280709,0.283422638,0.008300562,0.165767801,0.006194486,0.185326682,0.005953599,-0.094710751,0.011435073,-0.063399768,0.015535765
West Gojjam,Mecha,2013,11,289871.4569,2596,252,0.869350859,0.755507294,0.23458674,0.520920554,0.097072419,0.084360554,0.026194144,0.058166409,0.195710455,0.060768543,0.134941912,4.0227e-5,-5.157397823,4.0227e-5,-5.157397823,40.70476257,0.250503171,0.282982674,0.010137453,0.163965978,0.005876966,0.183725204,0.005619987,-0.097288439,0.009532569,-0.067399608,0.016080382
West Gojjam,Mecha,2013,12,289871.4569,2480,338,1.166034089,1.055640329,0.496771919,0.558868409,0.136290322,0.123387096,0.058064516,0.06532258,0.268185801,0.126205083,0.141980718,5.804176079,-0.279727961,5.804176079,-0.279727961,42.01438786,0.65308015,0.27510385,0.00521189,0.160581055,0.003786515,0.180595956,0.003611467,-0.097808074,0.008521668,-0.070839555,0.014803705
West Gojjam,Mecha,2013,13,289871.4569,1925,145,0.500221724,0.493322114,0.244936155,0.24838596,0.075324675,0.074285714,0.036883116,0.037402597,0.189907038,0.094289508,0.095617529,0,-4.222412721,0,-4.222412721,43.61289664,0.660851141,0.265765915,3.65477e-4,0.157592527,0.001513819,0.177610235,0.001223515,-0.098095926,0.008409406,-0.074576727,0.013595622
West Gojjam,Mecha,2013,14,289871.4569,2474,323,1.114287014,1.072889354,0.472623284,0.600266069,0.130557801,0.125707356,0.055375909,0.070331447,0.269264069,0.118614718,0.15064935,0,-0.499066588,0,-0.49911419,45.20236199,1.861561052,0.256862728,-0.004265778,0.154694987,-4.5992e-4,0.174567169,-0.001120004,-0.098264078,0.009860963,-0.074050867,0.017312127
West Gojjam,Mecha,2013,15,289871.4569,2470,309,1.065989744,1.045290914,0.403627185,0.641663729,0.125101214,0.122672064,0.047368421,0.075303643,0.290786948,0.112284069,0.178502879,0,-0.740920662,0,-3.450688598,45.55743765,3.316473103,0.249411455,-0.01145801,0.15305475,-8.79525e-4,0.172919052,-0.00157718,-0.097875822,0.010794292,-0.074964117,0.017124865
West Gojjam,Mecha,2013,16,289871.4569,2423,366,1.262628628,1.235030189,0.514020944,0.721009244,0.151052414,0.147750722,0.061494015,0.086256706,0.289644012,0.120550161,0.169093851,0,-0.452145251,0,-0.39522596,44.22145653,2.141880713,0.248843441,-0.015202216,0.15372446,-1.73096e-4,0.173520313,-9.96789e-4,-0.097837127,0.010392715,-0.075029199,0.016429513
West Gojjam,Mecha,2013,17,289871.4569,2482,392,1.352323558,1.335074533,0.583017044,0.752057489,0.157937147,0.155922643,0.068090249,0.087832393,0.332760103,0.145313843,0.187446259,8.17835e-6,-1.101155176,8.17835e-6,-4.031428114,42.56397461,1.531179671,0.25498132,-0.013988877,0.150026787,-0.004338824,0.169404799,-0.005348195,-0.098892852,0.008818627,-0.070159565,0.017990389
West Gojjam,Mecha,2013,18,289871.4569,1368,204,0.703760219,0.648563339,0.313932255,0.334631085,0.149122807,0.1374269,0.066520467,0.070906432,0.232098765,0.112345679,0.119753086,0.159039517,-1.167371765,0.159039517,-3.615567611,42.68084964,2.531167935,0.254546536,-0.023024077,0.148073666,-0.008444088,0.167591963,-0.008806032,-0.099795944,0.005145461,-0.074516026,0.004123587
West Gojjam,Mecha,2013,19,289871.4569,2209,430,1.483416148,1.421319658,0.827953199,0.593366459,0.194658216,0.186509732,0.108646446,0.077863286,0.36589698,0.213143872,0.152753108,0.010023177,-1.046403265,0.010023177,-3.897319609,39.44646374,1.297327686,0.26906011,-0.019217786,0.151006998,-0.009125571,0.170025759,-0.009783172,-0.097796562,0.003877382,-0.054796868,0.014624064
West Gojjam,Mecha,2013,20,289871.4569,2992,745,2.570104722,2.552855697,1.580010688,0.972845009,0.248997326,0.247326203,0.153074866,0.094251336,0.433763188,0.268464243,0.165298944,0.524407615,-0.844457643,0.524407615,-4.056913868,35.20219636,-1.366485447,0.299031601,-0.002613368,0.156919099,-0.007465516,0.175630216,-0.008254578,-0.090535093,0.007918116,-0.035041,0.025203337
West Gojjam,Mecha,2013,21,289871.4569,3100,1139,3.92932789,3.898279645,2.839189512,1.059090134,0.367419354,0.364516129,0.26548387,0.099032258,0.552297165,0.402248289,0.150048875,14.95024302,11.78399312,14.95024302,8.377921996,32.00780278,-2.567191735,0.323919308,0.006173626,0.168276853,-0.003055172,0.18745319,-0.003148032,-0.082645958,0.010181353,-0.022354364,0.025396251
West Gojjam,Mecha,2013,22,289871.4569,2292,739,2.549405892,2.428662717,1.693854253,0.734808464,0.322425828,0.307155322,0.214223385,0.092931937,0.583747927,0.407131011,0.176616915,0.279639433,-1.185990117,0.279639433,-4.318849452,29.69230904,-3.048480851,0.338262683,0.002886418,0.178431161,-0.002290693,0.197979808,-0.001641032,-0.073411574,0.01342087,-0.015165056,0.019440144
West Gojjam,Mecha,2013,23,289871.4569,2973,704,2.428662717,2.428662717,1.390271413,1.038391304,0.236797847,0.236797847,0.135553313,0.101244534,0.441102756,0.252506265,0.188596491,3.926665342,1.973509293,3.926665342,0.777060583,29.70442346,0.063103905,0.337837608,-0.015119587,0.183354805,-0.006754056,0.202568407,-0.005676627,-0.063456033,0.014419974,-0.003460774,0.012295134
West Gojjam,Mecha,2013,24,289871.4569,2501,474,1.635207568,1.607609128,0.738258269,0.869350859,0.18952419,0.186325469,0.085565773,0.100759696,0.35572519,0.163358778,0.192366412,0.848955855,-4.516963919,0.848955855,-9.016807176,24.52550607,-2.109770455,0.207160768,-0.149342401,0.115207667,-0.075816526,0.128783861,-0.079207509,0.05323835,0.113063504,0.034772213,0.027384554
West Gojjam,Mecha,2013,25,289871.4569,1946,290,1.000443449,0.976294814,0.417426405,0.558868409,0.14902363800000001,0.145426515,0.062178828,0.083247687,0.279644268,0.119565217,0.160079051,7.832565217,-0.512819937,7.832565217,-3.011796466,26.90725795,0.994636991,0.327117693,-0.028156334,0.184416552,-0.004995368,0.201503113,-0.004941935,0.031470263,0.077280237,NA,NA
West Gojjam,Mecha,2013,26,289871.4569,1834,297,1.024592084,0.948696374,0.410526795,0.538169579,0.161941112,0.149945474,0.064885496,0.085059978,0.300546448,0.130054644,0.170491803,3.36607499,-2.53467783,3.36607499,-4.025749085,25.4814475,0.46981725,0.463480174,0.066161096,0.264687962,0.046888679,0.278059228,0.045711285,-0.011002374,-0.009572778,0.117998646,0.030979613
