WID,woreda_name,environ_var_code,obs_date,obs_value
122,Sehela,ndwi6,2016-04-12,-0.018098301912163543
122,Sehela,ndwi6,2016-04-13,-0.018707256707272232
122,Sehela,ndwi6,2016-04-14,-0.021825461477969387
122,Sehela,ndwi6,2016-04-15,-0.021927664809592694
122,Sehela,ndwi6,2016-04-16,-0.022982937571766775
122,Sehela,ndwi6,2016-04-17,-0.022530878020534568
122,Sehela,ndwi6,2016-04-18,-0.022749681207575465
122,Sehela,ndwi6,2016-04-19,-0.023381918922153435
122,Sehela,ndwi6,2016-04-20,-0.02305028813072389
122,Sehela,ndwi6,2016-04-21,-0.025399420223220472
122,Sehela,ndwi6,2016-04-22,-0.025861121733528405
122,Sehela,ndwi6,2016-04-23,-0.026004381714521425
122,Sehela,ndwi6,2016-04-24,-0.02598367892832651
122,Sehela,ndwi6,2016-04-25,-0.026574401668210026
122,Sehela,ndwi6,2016-04-26,-0.025888315540709455
122,Sehela,ndwi6,2016-04-27,-0.025582803149219364
122,Sehela,ndwi6,2016-04-28,-0.025533889649957585
122,Sehela,ndwi6,2016-04-29,-0.02222894758155069
122,Sehela,ndwi6,2016-04-30,-0.03279689847093462
122,Sehela,ndwi6,2016-05-01,-0.031233315479049752
122,Sehela,ndwi6,2016-05-02,-0.030073200570303826
122,Sehela,ndwi6,2016-05-03,-0.027242262497793455
122,Sehela,ndwi6,2016-05-04,-0.022441723186513787
122,Sehela,ndwi6,2016-05-05,-0.014509701980230343
122,Sehela,ndwi6,2016-05-06,-0.023975435602265345
122,Sehela,ndwi6,2016-05-07,-7.996393832498929e-5
122,Sehela,ndwi6,2016-05-08,-1.754703458143087e-4
122,Sehela,ndwi6,2016-05-09,0.011716358327429203
122,Sehela,ndwi6,2016-05-10,0.009785021284010901
122,Sehela,ndwi6,2016-05-11,0.015650429044832267
122,Sehela,ndwi6,2016-05-12,0.012682366025321651
122,Sehela,ndwi6,2016-05-13,0.010729963207251563
122,Sehela,ndwi6,2016-05-14,0.011715426049484976
122,Sehela,ndwi6,2016-05-15,0.010780531572530365
122,Sehela,ndwi6,2016-05-16,0.008353698957709836
122,Sehela,ndwi6,2016-05-17,0.008296992490451023
122,Sehela,ndwi6,2016-05-18,0.0075927634740030605
122,Sehela,ndwi6,2016-05-19,0.007792930841960193
122,Sehela,ndwi6,2016-05-20,0.007654382215358669
122,Sehela,ndwi6,2016-05-21,0.007260602730297592
122,Sehela,ndwi6,2016-05-22,0.006324164054634979
122,Sehela,ndwi6,2016-05-23,0.0036733916827140526
122,Sehela,ndwi6,2016-05-24,0.003339712812702138
122,Sehela,ndwi6,2016-05-25,0.0016124751941577497
122,Sehela,ndwi6,2016-05-26,0.0016860376074361901
122,Sehela,ndwi6,2016-05-27,0.001624225493627976
122,Sehela,ndwi6,2016-05-28,0.0017262719088711619
122,Sehela,ndwi6,2016-05-29,0.0027384615528838704
122,Sehela,ndwi6,2016-05-30,1.799291885187378e-4
122,Sehela,ndwi6,2016-05-31,9.171175737843588e-4
122,Sehela,ndwi6,2016-06-01,-0.001703325995949077
122,Sehela,ndwi6,2016-06-02,-8.979103090570441e-4
122,Sehela,ndwi6,2016-06-03,-0.002612171529679246
122,Sehela,ndwi6,2016-06-04,-0.0029632983346956658
122,Sehela,ndwi6,2016-06-05,-0.0020524969901806155
122,Sehela,ndwi6,2016-06-06,-0.0038696638041473526
122,Sehela,ndwi6,2016-06-07,-0.003918413653999463
122,Sehela,ndwi6,2016-06-08,-0.006157844338128117
122,Sehela,ndwi6,2016-06-09,-0.006237405718051748
122,Sehela,ndwi6,2016-06-10,-0.006750843015391309
122,Sehela,ndwi6,2016-06-11,-0.006164123830810537
122,Sehela,ndwi6,2016-06-12,-0.006016010539261838
122,Sehela,ndwi6,2016-06-13,-0.0067891904916674364
122,Sehela,ndwi6,2016-06-14,-0.007244306559009392
122,Sehela,ndwi6,2016-06-15,-0.007187215102864934
122,Sehela,ndwi6,2016-06-16,-0.007214702656573712
122,Sehela,ndwi6,2016-06-17,-0.008823605934987714
122,Sehela,ndwi6,2016-06-18,-0.008997700563647385
122,Sehela,ndwi6,2016-06-19,-0.008449614776395626
122,Sehela,ndwi6,2016-06-20,-0.008759093941166512
122,Sehela,ndwi6,2016-06-21,-0.006075179360866651
122,Sehela,ndwi6,2016-06-22,-0.0018354691381000582
122,Sehela,ndwi6,2016-06-23,-0.0019059845509871206
122,Sehela,ndwi6,2016-06-24,-0.006311639884994409
122,Sehela,ndwi6,2016-06-25,-0.006396719500893079
122,Sehela,ndwi6,2016-06-26,-0.0045596412939625615
122,Sehela,ndwi6,2016-06-27,-0.0030246015288611493
122,Sehela,ndwi6,2016-06-28,-0.015265299012662825
122,Sehela,ndwi6,2016-06-29,-0.021407359887945378
122,Sehela,ndwi6,2016-06-30,-0.03136207203274929
122,Sehela,ndwi6,2016-07-01,-0.031104358084852863
122,Sehela,ndwi6,2016-07-02,-0.031194569975251416
122,Sehela,ndwi6,2016-07-03,-0.02289729033946697
122,Sehela,ndwi6,2016-07-04,-0.02296246050492542
122,Sehela,ndwi6,2016-07-05,-0.03739196017838441
122,Sehela,ndwi6,2016-07-06,-0.03717925047008216
122,Sehela,ndwi6,2016-07-07,-0.041135547073875525
122,Sehela,ndwi6,2016-07-08,-0.034372706990386755
122,Sehela,ndwi6,2016-07-09,-0.011356319748836469
122,Sehela,ndwi6,2016-07-10,-0.014248193205228745
122,Sehela,ndwi6,2016-07-11,-0.013879575488971108
122,Sehela,ndwi6,2016-07-12,0.0019171175921863985
122,Sehela,ndwi6,2016-07-13,0.0020339053620256303
122,Sehela,ndwi6,2016-07-14,0.005615550755939506
122,Sehela,ndwi6,2016-07-15,-0.03152543269538345
122,Sehela,ndwi6,2016-07-16,-0.031897764528437775
122,Sehela,ndwi6,2016-07-17,-0.03218763268436714
122,Sehela,ndwi6,2016-07-18,0.007418948262517632
122,Sehela,ndwi6,2016-07-19,-0.012074552164589546
122,Sehela,ndwi6,2016-07-20,-0.012101938983260542
122,Sehela,ndwi6,2016-07-21,-0.007737147417295205
122,Sehela,ndwi6,2016-07-22,-0.007671049805404773
122,Sehela,ndwi6,2016-07-23,-0.007638329347279467
122,Sehela,ndwi6,2016-07-24,-0.025850340136054403
122,Sehela,ndwi6,2016-07-25,NA
122,Sehela,ndwi6,2016-07-26,NA
122,Sehela,ndwi6,2016-07-27,NA
122,Sehela,ndwi6,2016-07-28,NA
122,Sehela,ndwi6,2016-07-29,NA
122,Sehela,ndwi6,2016-07-30,NA
122,Sehela,ndwi6,2016-07-31,NA
122,Sehela,ndwi6,2016-08-01,NA
122,Sehela,ndwi6,2016-08-02,NA
122,Sehela,ndwi6,2016-08-03,NA
122,Sehela,ndwi6,2016-08-04,NA
122,Sehela,ndwi6,2016-08-05,NA
122,Sehela,ndwi6,2016-08-06,NA
122,Sehela,ndwi6,2016-08-07,NA
122,Sehela,ndwi6,2016-08-08,NA
122,Sehela,ndwi6,2016-08-09,NA
122,Sehela,ndwi6,2016-08-10,NA
122,Sehela,ndwi6,2016-08-11,NA
122,Sehela,ndwi6,2016-08-12,NA
122,Sehela,ndwi6,2016-08-13,NA
122,Sehela,ndwi6,2016-08-14,NA
122,Sehela,ndwi6,2016-08-15,0.1596318722515717
122,Sehela,ndwi6,2016-08-16,0.18266480844727895
122,Sehela,ndwi6,2016-08-17,0.1816020628415744
122,Sehela,ndwi6,2016-08-18,0.18204741887706966
122,Sehela,ndwi6,2016-08-19,0.18224646530404093
122,Sehela,ndwi6,2016-08-20,0.18051760740505987
122,Sehela,ndwi6,2016-08-21,0.18038508721991547
122,Sehela,ndwi6,2016-08-22,0.17053223811469972
122,Sehela,ndwi6,2016-08-23,0.17171016880163426
122,Sehela,ndwi6,2016-08-24,0.16897986083613944
122,Sehela,ndwi6,2016-08-25,0.16269428350146553
122,Sehela,ndwi6,2016-08-26,0.16238456752765457
122,Sehela,ndwi6,2016-08-27,0.16257872559169137
122,Sehela,ndwi6,2016-08-28,0.16675712330910145
122,Sehela,ndwi6,2016-08-29,0.15166889893918042
122,Sehela,ndwi6,2016-08-30,0.1514322066010804
122,Sehela,ndwi6,2016-08-31,0.1465921011407325
122,Sehela,ndwi6,2016-09-01,0.14499836856895834
122,Sehela,ndwi6,2016-09-02,0.14449332868523448
122,Sehela,ndwi6,2016-09-03,0.14488953117205008
122,Sehela,ndwi6,2016-09-04,0.14448384681207657
122,Sehela,ndwi6,2016-09-05,0.12537394292740767
122,Sehela,ndwi6,2016-09-06,0.12546876168584392
122,Sehela,ndwi6,2016-09-07,0.11352944633416073
122,Sehela,ndwi6,2016-09-08,0.10901532071282279
122,Sehela,ndwi6,2016-09-09,0.11526753289343038
122,Sehela,ndwi6,2016-09-10,0.10973809314853046
122,Sehela,ndwi6,2016-09-11,0.11098566803021044
122,Sehela,ndwi6,2016-09-12,0.10646200444081023
122,Sehela,ndwi6,2016-09-13,0.10380522026640278
122,Sehela,ndwi6,2016-09-14,0.09229541748511459
122,Sehela,ndwi6,2016-09-15,0.09097048495514
122,Sehela,ndwi6,2016-09-16,0.09140124202338243
122,Sehela,ndwi6,2016-09-17,0.08785993403576821
122,Sehela,ndwi6,2016-09-18,0.08789662253654498
122,Sehela,ndwi6,2016-09-19,0.08418355407240938
122,Sehela,ndwi6,2016-09-20,0.08403404485179106
122,Sehela,ndwi6,2016-09-21,0.07784553562768605
122,Sehela,ndwi6,2016-09-22,0.07778304804961776
122,Sehela,ndwi6,2016-09-23,0.06738986901686672
122,Sehela,ndwi6,2016-09-24,0.0672525237429189
122,Sehela,ndwi6,2016-09-25,0.07180611567845
122,Sehela,ndwi6,2016-09-26,0.06842203153502689
122,Sehela,ndwi6,2016-09-27,0.06873881931850742
122,Sehela,ndwi6,2016-09-28,0.06214890512831175
122,Sehela,ndwi6,2016-09-29,0.06415168524190107
122,Sehela,ndwi6,2016-09-30,0.0546983242574683
122,Sehela,ndwi6,2016-10-01,0.05632764698309066
122,Sehela,ndwi6,2016-10-02,0.05516290561772485
122,Sehela,ndwi6,2016-10-03,0.054843030757202926
122,Sehela,ndwi6,2016-10-04,0.05586367682790831
122,Sehela,ndwi6,2016-10-05,0.052574736786470753
122,Sehela,ndwi6,2016-10-06,0.052464567247663386
122,Sehela,ndwi6,2016-10-07,0.04468914722892967
122,Sehela,ndwi6,2016-10-08,0.04473669861456315
122,Sehela,ndwi6,2016-10-09,0.0387939323298942
122,Sehela,ndwi6,2016-10-10,0.03906319461631609
122,Sehela,ndwi6,2016-10-11,0.03928974198939678
122,Sehela,ndwi6,2016-10-12,0.035769127582421706
122,Sehela,ndwi6,2016-10-13,0.03592611048924032
122,Sehela,ndwi6,2016-10-14,0.033145931363654166
122,Sehela,ndwi6,2016-10-15,0.03325564503429678
122,Sehela,ndwi6,2016-10-16,0.02803008943627623
122,Sehela,ndwi6,2016-10-17,0.03067614001737968
122,Sehela,ndwi6,2016-10-18,0.028470864928698936
122,Sehela,ndwi6,2016-10-19,0.028036428268955412
122,Sehela,ndwi6,2016-10-20,0.029500649586259715
122,Sehela,ndwi6,2016-10-21,0.02753415561484508
122,Sehela,ndwi6,2016-10-22,0.02886314317661453
122,Sehela,ndwi6,2016-10-23,0.024765721817959826
122,Sehela,ndwi6,2016-10-24,0.025403426605174563
122,Sehela,ndwi6,2016-10-25,0.02259214402297887
122,Sehela,ndwi6,2016-10-26,0.022561409087664443
122,Sehela,ndwi6,2016-10-27,0.022222148412509666
122,Sehela,ndwi6,2016-10-28,0.021367508995990468
122,Sehela,ndwi6,2016-10-29,0.021684047496649553
122,Sehela,ndwi6,2016-10-30,0.01907791195125553
122,Sehela,ndwi6,2016-10-31,0.019831917135110157
122,Sehela,ndwi6,2016-11-01,0.01864395134235049
122,Sehela,ndwi6,2016-11-02,0.01854353328709426
122,Sehela,ndwi6,2016-11-03,0.01790586595635925
122,Sehela,ndwi6,2016-11-04,0.017102253224954848
122,Sehela,ndwi6,2016-11-05,0.01748978778287931
122,Sehela,ndwi6,2016-11-06,0.015190772529560484
122,Sehela,ndwi6,2016-11-07,0.015509640381335774
122,Sehela,ndwi6,2016-11-08,0.013604210981035312
122,Sehela,ndwi6,2016-11-09,0.013537697369830624
122,Sehela,ndwi6,2016-11-10,0.013252171287291349
122,Sehela,ndwi6,2016-11-11,0.012957138026943319
122,Sehela,ndwi6,2016-11-12,0.013118520480020027
122,Sehela,ndwi6,2016-11-13,0.011691821752339134
122,Sehela,ndwi6,2016-11-14,0.011575758596306695
122,Sehela,ndwi6,2016-11-15,0.010236241279616403
122,Sehela,ndwi6,2016-11-16,0.011417225773475212
122,Sehela,ndwi6,2016-11-17,0.007923380800948093
122,Sehela,ndwi6,2016-11-18,0.009193117497772116
122,Sehela,ndwi6,2016-11-19,0.008441434513646491
122,Sehela,ndwi6,2016-11-20,0.008544985323273756
122,Sehela,ndwi6,2016-11-21,0.00886559887204187
122,Sehela,ndwi6,2016-11-22,0.008792930553853957
122,Sehela,ndwi6,2016-11-23,0.009289911178040197
122,Sehela,ndwi6,2016-11-24,0.008486847358247528
122,Sehela,ndwi6,2016-11-25,0.009007452388762079
122,Sehela,ndwi6,2016-11-26,0.007802793348573547
122,Sehela,ndwi6,2016-11-27,0.007470540305084721
122,Sehela,ndwi6,2016-11-28,0.007221188421881982
122,Sehela,ndwi6,2016-11-29,0.006394523382970137
122,Sehela,ndwi6,2016-11-30,0.006412978752009778
122,Sehela,ndwi6,2016-12-01,0.0047230564202864304
122,Sehela,ndwi6,2016-12-02,0.004034393850342711
122,Sehela,ndwi6,2016-12-03,0.0043427215747804115
122,Sehela,ndwi6,2016-12-04,0.004012196611986318
122,Sehela,ndwi6,2016-12-05,0.004209976323131694
122,Sehela,ndwi6,2016-12-06,0.003992268000165524
122,Sehela,ndwi6,2016-12-07,0.0038947254242655965
122,Sehela,ndwi6,2016-12-08,0.0012905773968723503
122,Sehela,ndwi6,2016-12-09,0.0011554594311587016
122,Sehela,ndwi6,2016-12-10,4.088625497179124e-4
122,Sehela,ndwi6,2016-12-11,1.232238942957342e-4
122,Sehela,ndwi6,2016-12-12,-5.568524375108548e-4
122,Sehela,ndwi6,2016-12-13,-4.5739053922922067e-5
122,Sehela,ndwi6,2016-12-14,6.710983174483517e-4
122,Sehela,ndwi6,2016-12-15,-1.0485996973948964e-5
122,Sehela,ndwi6,2016-12-16,3.372702552650794e-5
122,Sehela,ndwi6,2016-12-17,-4.0569013006126834e-4
122,Sehela,ndwi6,2016-12-18,8.579550917115062e-4
122,Sehela,ndwi6,2016-12-19,-6.29530264048392e-4
122,Sehela,ndwi6,2016-12-20,-5.10005583230346e-4
122,Sehela,ndwi6,2016-12-21,-9.89514100976532e-4
122,Sehela,ndwi6,2016-12-22,-0.0015357612790263746
122,Sehela,ndwi6,2016-12-23,-0.0018283488587064788
122,Sehela,ndwi6,2016-12-24,-0.0019290575448472672
122,Sehela,ndwi6,2016-12-25,-0.0016012186239515707
122,Sehela,ndwi6,2016-12-26,-0.0036056290679762457
122,Sehela,ndwi6,2016-12-27,-0.003432845874143802
122,Sehela,ndwi6,2016-12-28,-0.004561419887233265
122,Sehela,ndwi6,2016-12-29,-0.004975160794954692
122,Sehela,ndwi6,2016-12-30,-0.006222805348337617
122,Sehela,ndwi6,2016-12-31,-0.007014623717135615
122,Sehela,ndwi6,2017-01-01,-0.007129161517546987
122,Sehela,ndwi6,2017-01-02,-0.009083032078070725
122,Sehela,ndwi6,2017-01-03,-0.008892849040244382
122,Sehela,ndwi6,2017-01-04,-0.010475671282546752
122,Sehela,ndwi6,2017-01-05,-0.010345846255729721
122,Sehela,ndwi6,2017-01-06,-0.011056104781763052
122,Sehela,ndwi6,2017-01-07,-0.010905063655629764
122,Sehela,ndwi6,2017-01-08,-0.010180751857413723
122,Sehela,ndwi6,2017-01-09,-0.011205339012516241
122,Sehela,ndwi6,2017-01-10,-0.011298714533330955
122,Sehela,ndwi6,2017-01-11,-0.012780601942825556
122,Sehela,ndwi6,2017-01-12,-0.012371428956598238
122,Sehela,ndwi6,2017-01-13,-0.013093951577241827
122,Sehela,ndwi6,2017-01-14,-0.013172975659712222
122,Sehela,ndwi6,2017-01-15,-0.013129198550338965
122,Sehela,ndwi6,2017-01-16,-0.01352523851463322
122,Sehela,ndwi6,2017-01-17,-0.013619794601015454
122,Sehela,ndwi6,2017-01-18,-0.013836781418334538
122,Sehela,ndwi6,2017-01-19,-0.01298703015776253
122,Sehela,ndwi6,2017-01-20,-0.013058024273007016
122,Sehela,ndwi6,2017-01-21,-0.012893876301013116
122,Sehela,ndwi6,2017-01-22,-0.012892494967028842
122,Sehela,ndwi6,2017-01-23,-0.01335124128888885
122,Sehela,ndwi6,2017-01-24,-0.013170163832575368
122,Sehela,ndwi6,2017-01-25,-0.013120321593277515
122,Sehela,ndwi6,2017-01-26,-0.013147240821640734
122,Sehela,ndwi6,2017-01-27,-0.01323608892007259
122,Sehela,ndwi6,2017-01-28,-0.012852056246375075
122,Sehela,ndwi6,2017-01-29,-0.012383107991667319
122,Sehela,ndwi6,2017-01-30,-0.012558411405363078
122,Sehela,ndwi6,2017-01-31,-0.012206424463658501
122,Sehela,ndwi6,2017-02-01,-0.012843611065681059
122,Sehela,ndwi6,2017-02-02,-0.012886986071361808
122,Sehela,ndwi6,2017-02-03,-0.013821278792315936
122,Sehela,ndwi6,2017-02-04,-0.013366872215768039
122,Sehela,ndwi6,2017-02-05,-0.013164664732045004
122,Sehela,ndwi6,2017-02-06,-0.012870422084895363
122,Sehela,ndwi6,2017-02-07,-0.01279306589895651
122,Sehela,ndwi6,2017-02-08,-0.013148066216659194
122,Sehela,ndwi6,2017-02-09,-0.014107981520415676
122,Sehela,ndwi6,2017-02-10,-0.013483262686637323
122,Sehela,ndwi6,2017-02-11,-0.01422080572487065
122,Sehela,ndwi6,2017-02-12,-0.01653548409223584
122,Sehela,ndwi6,2017-02-13,-0.016175141465984803
122,Sehela,ndwi6,2017-02-14,-0.021278948542509023
122,Sehela,ndwi6,2017-02-15,-0.019339749037849754
122,Sehela,ndwi6,2017-02-16,-0.022092860058000593
122,Sehela,ndwi6,2017-02-17,-0.01965904299870335
122,Sehela,ndwi6,2017-02-18,-0.019596733870192604
122,Sehela,ndwi6,2017-02-19,-0.021368401205062462
122,Sehela,ndwi6,2017-02-20,-0.02343835978264326
122,Sehela,ndwi6,2017-02-21,-0.024118037341906824
122,Sehela,ndwi6,2017-02-22,-0.024106351762761102
122,Sehela,ndwi6,2017-02-23,-0.022734659399739208
122,Sehela,ndwi6,2017-02-24,-0.022197461351621848
122,Sehela,ndwi6,2017-02-25,-0.022247804422912857
122,Sehela,ndwi6,2017-02-26,-0.019501007448535952
122,Sehela,ndwi6,2017-02-27,-0.01963434178962148
122,Sehela,ndwi6,2017-02-28,-0.018302157494424355
122,Sehela,ndwi6,2017-03-01,-0.019166565606641147
122,Sehela,ndwi6,2017-03-02,-0.016200531717925473
122,Sehela,ndwi6,2017-03-03,-0.01623428378516725
122,Sehela,ndwi6,2017-03-04,-0.01611857295290512
122,Sehela,ndwi6,2017-03-05,-0.014839473962898182
122,Sehela,ndwi6,2017-03-06,-0.014966417414934562
122,Sehela,ndwi6,2017-03-07,-0.00910765748004867
122,Sehela,ndwi6,2017-03-08,-0.009475450415273734
122,Sehela,ndwi6,2017-03-09,-0.009358629329549428
122,Sehela,ndwi6,2017-03-10,-0.009574541180461787
122,Sehela,ndwi6,2017-03-11,-0.00971279065065641
122,Sehela,ndwi6,2017-03-12,-0.009765678713387951
122,Sehela,ndwi6,2017-03-13,-0.010103395334178703
122,Sehela,ndwi6,2017-03-14,-0.01019025707035386
122,Sehela,ndwi6,2017-03-15,-0.010480109598977097
122,Sehela,ndwi6,2017-03-16,-0.010148560558316713
122,Sehela,ndwi6,2017-03-17,-0.0106283435454461
122,Sehela,ndwi6,2017-03-18,-0.010852981454285286
122,Sehela,ndwi6,2017-03-19,-0.010824521327098342
122,Sehela,ndwi6,2017-03-20,-0.010113616029433366
122,Sehela,ndwi6,2017-03-21,-0.011156622167565593
122,Sehela,ndwi6,2017-03-22,-0.011343520069775901
122,Sehela,ndwi6,2017-03-23,-0.012368749477178436
122,Sehela,ndwi6,2017-03-24,-0.010838843095920503
122,Sehela,ndwi6,2017-03-25,-0.015036623965138583
122,Sehela,ndwi6,2017-03-26,-0.014839094281065295
122,Sehela,ndwi6,2017-03-27,-0.016549462518357195
122,Sehela,ndwi6,2017-03-28,-0.01699301980909659
122,Sehela,ndwi6,2017-03-29,-0.016237568417754117
122,Sehela,ndwi6,2017-03-30,-0.015121204922314405
122,Sehela,ndwi6,2017-03-31,-0.015148031404008415
122,Sehela,ndwi6,2017-04-01,-0.01834771169472233
122,Sehela,ndwi6,2017-04-02,-0.017785778150438157
122,Sehela,ndwi6,2017-04-03,-0.01991675280839303
122,Sehela,ndwi6,2017-04-04,-0.02002922550241579
122,Sehela,ndwi6,2017-04-05,-0.020531724569635323
122,Sehela,ndwi6,2017-04-06,-0.020994276467087767
122,Sehela,ndwi6,2017-04-07,-0.021270850702602217
122,Sehela,ndwi6,2017-04-08,-0.01975545472922542
122,Sehela,ndwi6,2017-04-09,-0.020433888116191318
122,Sehela,ndwi6,2017-04-10,-0.019232256969258274
122,Sehela,ndwi6,2017-04-11,-0.018919855166763557
122,Sehela,ndwi6,2017-04-12,-0.018779375324360414
122,Sehela,ndwi6,2017-04-13,-0.018912530547860105
122,Sehela,ndwi6,2017-04-14,-0.01791965775362863
122,Sehela,ndwi6,2017-04-15,-0.018552959710267408
122,Sehela,ndwi6,2017-04-16,-0.018488717702933474
122,Sehela,ndwi6,2017-04-17,-0.015895970639946282
122,Sehela,ndwi6,2017-04-18,-0.014859934031117525
122,Sehela,ndwi6,2017-04-19,-0.013940268050574757
122,Sehela,ndwi6,2017-04-20,-0.012839577079286868
122,Sehela,ndwi6,2017-04-21,-0.011871558100129291
122,Sehela,ndwi6,2017-04-22,-0.010157746731150255
122,Sehela,ndwi6,2017-04-23,-0.008199741264341639
122,Sehela,ndwi6,2017-04-24,-0.010508103933030729
122,Sehela,ndwi6,2017-04-25,-0.00987590614047719
122,Sehela,ndwi6,2017-04-26,-0.003778436516052625
122,Sehela,ndwi6,2017-04-27,-0.002751677859479283
122,Sehela,ndwi6,2017-04-28,-0.002742507325746155
122,Sehela,ndwi6,2017-04-29,-0.002271418420835083
122,Sehela,ndwi6,2017-04-30,-0.0012886164981463898
122,Sehela,ndwi6,2017-05-01,4.0315451426858564e-5
122,Sehela,ndwi6,2017-05-02,-5.260439866881123e-4
122,Sehela,ndwi6,2017-05-03,-0.012227928607764945
122,Sehela,ndwi6,2017-05-04,-0.01279135018274861
122,Sehela,ndwi6,2017-05-05,-0.013882917629968362
122,Sehela,ndwi6,2017-05-06,-0.013089042550820792
122,Sehela,ndwi6,2017-05-07,-0.012969467261971068
122,Sehela,ndwi6,2017-05-08,-0.009156181380752656
122,Sehela,ndwi6,2017-05-09,-0.009761940059486236
122,Sehela,ndwi6,2017-05-10,-0.006976167241216045
122,Sehela,ndwi6,2017-05-11,-0.0069817741575507524
122,Sehela,ndwi6,2017-05-12,-0.0036273977204462644
122,Sehela,ndwi6,2017-05-13,-0.0035269029926422095
122,Sehela,ndwi6,2017-05-14,0.002621285904135018
122,Sehela,ndwi6,2017-05-15,0.0049481501857374065
122,Sehela,ndwi6,2017-05-16,0.0014144259568483245
122,Sehela,ndwi6,2017-05-17,0.008358090371935415
122,Sehela,ndwi6,2017-05-18,0.0040928240160534625
122,Sehela,ndwi6,2017-05-19,0.005969940642146111
122,Sehela,ndwi6,2017-05-20,0.003478249520731729
122,Sehela,ndwi6,2017-05-21,0.011807745159308856
122,Sehela,ndwi6,2017-05-22,0.009058076947651582
122,Sehela,ndwi6,2017-05-23,0.005529086531750418
122,Sehela,ndwi6,2017-05-24,0.01435009742987693
122,Sehela,ndwi6,2017-05-25,0.01268325347496067
122,Sehela,ndwi6,2017-05-26,0.03487947788894133
122,Sehela,ndwi6,2017-05-27,0.03500058499237891
122,Sehela,ndwi6,2017-05-28,0.037061582175542666
122,Sehela,ndwi6,2017-05-29,0.03425448612297739
122,Sehela,ndwi6,2017-05-30,0.04668085235993371
122,Sehela,ndwi6,2017-05-31,0.043837537949292356
122,Sehela,ndwi6,2017-06-01,0.04678568465961358
122,Sehela,ndwi6,2017-06-02,0.039559532227307334
122,Sehela,ndwi6,2017-06-03,0.03964003555785539
122,Sehela,ndwi6,2017-06-04,0.023842907455816856
122,Sehela,ndwi6,2017-06-05,0.02387022593719786
122,Sehela,ndwi6,2017-06-06,0.0177500735582404
122,Sehela,ndwi6,2017-06-07,0.01850578112560952
122,Sehela,ndwi6,2017-06-08,0.018081116613839154
122,Sehela,ndwi6,2017-06-09,0.014063311494331272
122,Sehela,ndwi6,2017-06-10,0.014494944577482084
122,Sehela,ndwi6,2017-06-11,0.012263736041227461
122,Sehela,ndwi6,2017-06-12,0.0121947684765263
122,Sehela,ndwi6,2017-06-13,0.011473456345235866
122,Sehela,ndwi6,2017-06-14,0.011842413895231696
122,Sehela,ndwi6,2017-06-15,0.011556481564563063
122,Sehela,ndwi6,2017-06-16,0.01225841839242252
122,Sehela,ndwi6,2017-06-17,0.01341785148579367
122,Sehela,ndwi6,2017-06-18,0.011963569862365603
122,Sehela,ndwi6,2017-06-19,0.011774806097255336
122,Sehela,ndwi6,2017-06-20,0.00748112592865076
122,Sehela,ndwi6,2017-06-21,0.005212004924436466
122,Sehela,ndwi6,2017-06-22,0.011482381048098305
122,Sehela,ndwi6,2017-06-23,0.01837299414738023
122,Sehela,ndwi6,2017-06-24,0.01966481520692532
122,Sehela,ndwi6,2017-06-25,0.019617101729879675
122,Sehela,ndwi6,2017-06-26,0.01951407848714283
122,Sehela,ndwi6,2017-06-27,0.016584497578773446
122,Sehela,ndwi6,2017-06-28,0.016594898720634372
122,Sehela,ndwi6,2017-06-29,0.013979634402175336
122,Sehela,ndwi6,2017-06-30,0.013855279865174564
122,Sehela,ndwi6,2017-07-01,0.014436742865516106
122,Sehela,ndwi6,2017-07-02,0.012901092984733797
122,Sehela,ndwi6,2017-07-03,0.012893173549683582
122,Sehela,ndwi6,2017-07-04,0.014416401766352914
122,Sehela,ndwi6,2017-07-05,0.014345489260138863
122,Sehela,ndwi6,2017-07-06,0.008138629235193965
122,Sehela,ndwi6,2017-07-07,NA
122,Sehela,ndwi6,2017-07-08,NA
122,Sehela,ndwi6,2017-07-09,NA
122,Sehela,ndwi6,2017-07-10,NA
122,Sehela,ndwi6,2017-07-11,NA
122,Sehela,ndwi6,2017-07-12,NA
122,Sehela,ndwi6,2017-07-13,NA
122,Sehela,ndwi6,2017-07-14,NA
122,Sehela,ndwi6,2017-07-15,0.01720130172013021
122,Sehela,ndwi6,2017-07-16,-2.900224561079348e-4
122,Sehela,ndwi6,2017-07-17,0.027188940092165905
122,Sehela,ndwi6,2017-07-18,0.027176416397973295
122,Sehela,ndwi6,2017-07-19,0.026703499079189685
122,Sehela,ndwi6,2017-07-20,-0.003999437706911485
122,Sehela,ndwi6,2017-07-21,-0.003963351998206416
122,Sehela,ndwi6,2017-07-22,-0.03947223091454273
122,Sehela,ndwi6,2017-07-23,-0.03933953421547984
122,Sehela,ndwi6,2017-07-24,-0.039627173147577764
122,Sehela,ndwi6,2017-07-25,-0.039723676938516125
122,Sehela,ndwi6,2017-07-26,-0.03702444938862378
122,Sehela,ndwi6,2017-07-27,-0.01759878551580831
122,Sehela,ndwi6,2017-07-28,-0.01773758615010986
122,Sehela,ndwi6,2017-07-29,-0.0413922859830668
122,Sehela,ndwi6,2017-07-30,-0.04135338345864662
122,Sehela,ndwi6,2017-07-31,NA
122,Sehela,ndwi6,2017-08-01,NA
